OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
ORD000558,11/8/2025,CUST1019,West,Rice Bag,Grocery,2,1143,2286,Completed,Agent_12
ORD000559,1/30/2025,CUST1089,South,Tea Pack,Grocery,9,478,4302,Returned,Agent_11
ORD000560,11/3/2025,CUST1261,South,Smartphone,Electronics,9,23930,215370,Completed,Agent_9
ORD000561,3/22/2025,CUST1044,East,Cricket Bat,Sports,1,2429,2429,Completed,Agent_5
ORD000562,1/8/2025,CUST1035,West,Jacket,Clothing,7,3433,24031,Completed,Agent_15
ORD000563,5/22/2025,CUST1115,North,Jacket,Clothing,9,3790,34110,Completed,Agent_10
ORD000564,9/17/2025,CUST1054,West,Cooking Oil,Grocery,10,1621,16210,Completed,Agent_9
ORD000565,10/3/2025,CUST1294,North,Jeans,Clothing,2,1909,3818,Returned,Agent_5
ORD000566,8/23/2025,CUST1348,East,Tea Pack,Grocery,8,526,4208,Completed,Agent_8
ORD000567,4/23/2025,CUST1346,West,Smartwatch,Electronics,2,7612,15224,Completed,Agent_12
ORD000568,5/15/2025,CUST1127,North,Jeans,Clothing,6,1805,10830,Completed,Agent_5
ORD000569,7/1/2025,CUST1111,North,T-Shirt,Clothing,9,869,7821,Completed,Agent_15
ORD000570,5/4/2025,CUST1135,East,Bookshelf,Furniture,4,8998,35992,Completed,Agent_4
ORD000571,2/10/2025,CUST1346,North,Bookshelf,Furniture,6,8380,50280,Completed,Agent_11
ORD000572,10/22/2025,CUST1140,South,Laptop,Electronics,8,53583,428664,Completed,Agent_8
ORD000573,1/28/2025,CUST1269,North,Football,Sports,7,1133,7931,Completed,Agent_13
ORD000574,3/31/2025,CUST1234,South,Cricket Bat,Sports,9,2423,21807,Cancelled,Agent_2
ORD000575,10/25/2025,CUST1051,East,Cooking Oil,Grocery,1,1624,1624,Completed,Agent_6
ORD000576,11/10/2025,CUST1175,South,T-Shirt,Clothing,9,762,6858,Completed,Agent_6
ORD000577,7/25/2025,CUST1143,North,Rice Bag,Grocery,7,1248,8736,Completed,Agent_8
ORD000578,5/1/2025,CUST1284,North,Bookshelf,Furniture,4,9565,38260,Completed,Agent_7
ORD000579,8/4/2025,CUST1255,West,Office Chair,Furniture,3,6962,20886,Completed,Agent_3
ORD000580,10/15/2025,CUST1290,West,Yoga Mat,Sports,6,1585,9510,Completed,Agent_1
ORD000581,11/19/2025,CUST1049,South,Office Chair,Furniture,4,7439,29756,Completed,Agent_8
ORD000582,5/12/2025,CUST1176,East,Jeans,Clothing,6,1821,10926,Returned,Agent_1
ORD000583,11/29/2025,CUST1275,South,Jacket,Clothing,10,3289,32890,Completed,Agent_3
ORD000584,8/17/2025,CUST1040,West,Jeans,Clothing,6,1862,11172,Completed,Agent_7
ORD000585,6/22/2025,CUST1215,East,Tea Pack,Grocery,3,536,1608,Completed,Agent_11
ORD000586,6/12/2025,CUST1334,East,Rice Bag,Grocery,2,1118,2236,Completed,Agent_5
ORD000587,7/5/2025,CUST1300,East,Yoga Mat,Sports,7,1431,10017,Completed,Agent_9
ORD000588,5/1/2025,CUST1338,West,Rice Bag,Grocery,3,1285,3855,Completed,Agent_5
ORD000589,8/31/2025,CUST1280,West,Smartphone,Electronics,3,24485,73455,Completed,Agent_1
ORD000590,2/13/2025,CUST1335,North,Tea Pack,Grocery,2,460,920,Completed,Agent_15
ORD000591,3/6/2025,CUST1067,West,T-Shirt,Clothing,4,838,3352,Completed,Agent_9
ORD000592,9/1/2025,CUST1239,West,Laptop,Electronics,6,58964,353784,Completed,Agent_14
ORD000593,10/4/2025,CUST1090,South,Jacket,Clothing,8,3244,25952,Returned,Agent_10
ORD000594,6/27/2025,CUST1246,East,Football,Sports,9,1233,11097,Completed,Agent_9
ORD000595,6/5/2025,CUST1005,North,Smartwatch,Electronics,5,7785,38925,Completed,Agent_1
ORD000596,9/9/2025,CUST1244,South,Desk,Furniture,5,11926,59630,Completed,Agent_5
ORD000597,7/11/2025,CUST1096,North,Cooking Oil,Grocery,10,1703,17030,Completed,Agent_7
ORD000598,7/19/2025,CUST1193,West,Cooking Oil,Grocery,4,1678,6712,Completed,Agent_4
ORD000599,11/10/2025,CUST1139,North,Tea Pack,Grocery,4,501,2004,Completed,Agent_5
ORD000600,3/11/2025,CUST1148,East,Football,Sports,7,1125,7875,Completed,Agent_2
ORD000601,6/14/2025,CUST1009,East,Football,Sports,5,1248,6240,Completed,Agent_3
ORD000602,3/6/2025,CUST1224,North,Cricket Bat,Sports,3,2736,8208,Completed,Agent_12
ORD000603,6/9/2025,CUST1255,North,Smartphone,Electronics,1,24967,24967,Completed,Agent_6
ORD000604,1/29/2025,CUST1136,South,Headphones,Electronics,2,3206,6412,Returned,Agent_13
ORD000605,7/15/2025,CUST1006,South,Football,Sports,3,1126,3378,Cancelled,Agent_2
ORD000606,4/12/2025,CUST1235,West,Desk,Furniture,8,11393,91144,Returned,Agent_12
ORD000607,6/9/2025,CUST1165,West,Yoga Mat,Sports,4,1491,5964,Completed,Agent_3
ORD000608,7/4/2025,CUST1026,East,Laptop,Electronics,5,54793,273965,Completed,Agent_14
ORD000609,5/22/2025,CUST1299,East,Smartphone,Electronics,7,24122,168854,Completed,Agent_2
ORD000610,12/19/2025,CUST1305,South,Office Chair,Furniture,1,7113,7113,Completed,Agent_3
ORD000611,6/23/2025,CUST1320,South,Smartphone,Electronics,3,24999,74997,Completed,Agent_1
ORD000612,4/30/2025,CUST1162,North,Bookshelf,Furniture,9,9524,85716,Completed,Agent_9
ORD000613,3/10/2025,CUST1128,West,Jeans,Clothing,4,1627,6508,Completed,Agent_15
ORD000614,10/18/2025,CUST1095,North,Tea Pack,Grocery,5,504,2520,Completed,Agent_9
ORD000615,2/5/2025,CUST1271,North,Cooking Oil,Grocery,10,1949,19490,Completed,Agent_3
ORD000616,9/17/2025,CUST1194,South,Jacket,Clothing,6,3467,20802,Cancelled,Agent_12
ORD000617,12/4/2025,CUST1275,North,Headphones,Electronics,10,2843,28430,Completed,Agent_14
ORD000618,5/25/2025,CUST1165,South,Yoga Mat,Sports,8,1579,12632,Completed,Agent_7
ORD000619,3/8/2025,CUST1091,East,Laptop,Electronics,9,56747,510723,Completed,Agent_14
ORD000620,7/18/2025,CUST1336,North,Smartwatch,Electronics,4,7358,29432,Completed,Agent_8
ORD000621,2/6/2025,CUST1006,South,Football,Sports,1,1167,1167,Completed,Agent_15
ORD000622,10/13/2025,CUST1212,West,Rice Bag,Grocery,8,1272,10176,Completed,Agent_14
ORD000623,6/5/2025,CUST1039,South,Headphones,Electronics,9,2724,24516,Completed,Agent_4
ORD000624,9/27/2025,CUST1336,West,Laptop,Electronics,4,55348,221392,Completed,Agent_4
ORD000625,11/23/2025,CUST1295,East,Bookshelf,Furniture,9,8847,79623,Completed,Agent_6
ORD000626,9/16/2025,CUST1172,East,Rice Bag,Grocery,3,1270,3810,Completed,Agent_11
ORD000627,6/16/2025,CUST1190,North,Football,Sports,6,1296,7776,Completed,Agent_7
ORD000628,4/20/2025,CUST1192,West,Tea Pack,Grocery,6,510,3060,Completed,Agent_13
ORD000629,1/18/2025,CUST1145,East,Jeans,Clothing,8,1781,14248,Completed,Agent_10
ORD000630,6/11/2025,CUST1011,North,Desk,Furniture,1,11520,11520,Completed,Agent_13
ORD000631,3/21/2025,CUST1048,West,Jacket,Clothing,9,3539,31851,Cancelled,Agent_1
ORD000632,4/30/2025,CUST1131,South,Office Chair,Furniture,5,6813,34065,Completed,Agent_13
ORD000633,6/16/2025,CUST1247,North,Football,Sports,10,1300,13000,Completed,Agent_3
ORD000634,10/23/2025,CUST1195,South,Cricket Bat,Sports,10,2571,25710,Completed,Agent_2
ORD000635,4/27/2025,CUST1334,West,Jeans,Clothing,7,1769,12383,Completed,Agent_14
ORD000636,10/4/2025,CUST1289,East,Smartwatch,Electronics,1,7687,7687,Completed,Agent_3
ORD000637,8/17/2025,CUST1304,North,Office Chair,Furniture,1,7243,7243,Returned,Agent_10
ORD000638,6/22/2025,CUST1042,South,Desk,Furniture,5,12687,63435,Completed,Agent_8
ORD000639,12/24/2025,CUST1066,East,Smartwatch,Electronics,5,7336,36680,Completed,Agent_13
ORD000640,10/15/2025,CUST1315,North,Cricket Bat,Sports,8,2447,19576,Completed,Agent_12
ORD000641,10/22/2025,CUST1045,South,Office Chair,Furniture,5,7387,36935,Completed,Agent_2
ORD000642,12/2/2025,CUST1012,East,Cooking Oil,Grocery,6,1688,10128,Completed,Agent_13
ORD000643,4/30/2025,CUST1102,North,Jacket,Clothing,8,3586,28688,Completed,Agent_11
ORD000644,3/17/2025,CUST1147,South,Laptop,Electronics,1,52173,52173,Completed,Agent_1
ORD000645,10/3/2025,CUST1108,North,Headphones,Electronics,8,2982,23856,Completed,Agent_4
ORD000646,12/22/2025,CUST1342,South,Jacket,Clothing,8,3586,28688,Returned,Agent_1
ORD000647,12/23/2025,CUST1316,South,Cricket Bat,Sports,5,2335,11675,Completed,Agent_5
ORD000648,12/4/2025,CUST1184,North,Laptop,Electronics,7,56764,397348,Completed,Agent_14
ORD000649,12/30/2025,CUST1050,North,Jacket,Clothing,7,3311,23177,Completed,Agent_15
ORD000650,8/23/2025,CUST1287,North,Yoga Mat,Sports,2,1405,2810,Completed,Agent_15
ORD000651,3/22/2025,CUST1009,East,Smartphone,Electronics,9,24024,216216,Completed,Agent_6
ORD000652,9/14/2025,CUST1141,East,Jacket,Clothing,5,3315,16575,Returned,Agent_13
ORD000653,4/26/2025,CUST1077,North,Jeans,Clothing,1,1959,1959,Cancelled,Agent_6
ORD000654,11/17/2025,CUST1116,West,Office Chair,Furniture,7,7029,49203,Completed,Agent_7
ORD000655,10/5/2025,CUST1067,North,Desk,Furniture,5,12983,64915,Completed,Agent_4
ORD000656,12/28/2025,CUST1268,East,Yoga Mat,Sports,4,1608,6432,Completed,Agent_15
ORD000657,10/13/2025,CUST1272,North,Bookshelf,Furniture,10,9750,97500,Completed,Agent_12
ORD000658,7/31/2025,CUST1210,North,T-Shirt,Clothing,1,842,842,Completed,Agent_5
ORD000659,11/10/2025,CUST1315,South,T-Shirt,Clothing,4,737,2948,Completed,Agent_5
ORD000660,7/3/2025,CUST1040,East,Cricket Bat,Sports,10,2366,23660,Completed,Agent_12
ORD000661,4/5/2025,CUST1198,West,Bookshelf,Furniture,10,8943,89430,Completed,Agent_8
ORD000662,1/8/2025,CUST1138,South,Office Chair,Furniture,4,6345,25380,Cancelled,Agent_7
ORD000663,8/13/2025,CUST1315,North,Office Chair,Furniture,2,6547,13094,Returned,Agent_8
ORD000664,7/14/2025,CUST1160,East,Rice Bag,Grocery,7,1177,8239,Completed,Agent_7
ORD000665,1/20/2025,CUST1266,East,Yoga Mat,Sports,9,1507,13563,Returned,Agent_2
ORD000666,1/21/2025,CUST1285,South,Smartphone,Electronics,9,25189,226701,Returned,Agent_7
ORD000667,5/27/2025,CUST1236,South,Smartphone,Electronics,5,24697,123485,Cancelled,Agent_3
ORD000668,11/27/2025,CUST1231,South,Cricket Bat,Sports,9,2701,24309,Completed,Agent_2
ORD000669,3/11/2025,CUST1201,East,Smartphone,Electronics,10,27189,271890,Completed,Agent_7
ORD000670,4/14/2025,CUST1232,North,Smartphone,Electronics,8,25451,203608,Completed,Agent_2
ORD000671,11/21/2025,CUST1185,North,Bookshelf,Furniture,2,8264,16528,Completed,Agent_2
ORD000672,10/9/2025,CUST1194,South,Tea Pack,Grocery,9,511,4599,Completed,Agent_1
ORD000673,12/31/2025,CUST1026,West,Jacket,Clothing,3,3263,9789,Completed,Agent_7
ORD000674,4/14/2025,CUST1001,North,Cooking Oil,Grocery,3,1662,4986,Completed,Agent_10
ORD000675,1/3/2025,CUST1311,West,Smartwatch,Electronics,8,8568,68544,Completed,Agent_15
ORD000676,11/4/2025,CUST1307,South,Bookshelf,Furniture,8,8916,71328,Completed,Agent_1
ORD000677,4/17/2025,CUST1025,North,Football,Sports,10,1230,12300,Completed,Agent_3
ORD000678,11/5/2025,CUST1152,North,T-Shirt,Clothing,3,856,2568,Completed,Agent_6
ORD000679,5/26/2025,CUST1312,West,Laptop,Electronics,7,60431,423017,Completed,Agent_11
ORD000680,10/24/2025,CUST1184,East,Yoga Mat,Sports,9,1403,12627,Completed,Agent_15
ORD000681,8/7/2025,CUST1281,North,Jeans,Clothing,6,1943,11658,Completed,Agent_2
ORD000682,4/18/2025,CUST1107,North,Office Chair,Furniture,5,6760,33800,Completed,Agent_10
ORD000683,12/19/2025,CUST1309,North,Yoga Mat,Sports,9,1646,14814,Completed,Agent_15
ORD000684,10/22/2025,CUST1319,West,Jeans,Clothing,10,1925,19250,Completed,Agent_6
ORD000685,9/10/2025,CUST1092,West,Yoga Mat,Sports,8,1505,12040,Completed,Agent_15
ORD000686,3/2/2025,CUST1106,East,T-Shirt,Clothing,1,738,738,Completed,Agent_13
ORD000687,11/23/2025,CUST1108,East,Cooking Oil,Grocery,1,1740,1740,Completed,Agent_1
ORD000688,6/15/2025,CUST1003,East,Jeans,Clothing,2,1730,3460,Completed,Agent_2
ORD000689,3/31/2025,CUST1099,East,Jeans,Clothing,10,1841,18410,Completed,Agent_6
ORD000690,11/18/2025,CUST1235,West,Cooking Oil,Grocery,1,1852,1852,Completed,Agent_15
ORD000691,9/24/2025,CUST1153,West,Jeans,Clothing,7,1954,13678,Completed,Agent_10
ORD000692,6/19/2025,CUST1181,East,Jacket,Clothing,9,3163,28467,Completed,Agent_2
ORD000693,3/26/2025,CUST1292,West,T-Shirt,Clothing,6,877,5262,Completed,Agent_10
ORD000694,1/17/2025,CUST1139,South,Cricket Bat,Sports,5,2602,13010,Completed,Agent_7
ORD000695,9/26/2025,CUST1154,North,Desk,Furniture,8,12790,102320,Completed,Agent_3
ORD000696,9/5/2025,CUST1256,North,Smartphone,Electronics,2,24718,49436,Completed,Agent_3
ORD000697,2/20/2025,CUST1264,North,Tea Pack,Grocery,9,481,4329,Completed,Agent_11
ORD000698,9/25/2025,CUST1059,West,Bookshelf,Furniture,1,8926,8926,Completed,Agent_1
ORD000699,9/24/2025,CUST1337,North,Laptop,Electronics,6,54635,327810,Completed,Agent_12
ORD000700,5/22/2025,CUST1272,North,Football,Sports,4,1157,4628,Completed,Agent_6
ORD000701,11/15/2025,CUST1286,West,Headphones,Electronics,3,2794,8382,Completed,Agent_9
ORD000702,12/27/2025,CUST1145,North,Football,Sports,9,1156,10404,Completed,Agent_10
ORD000703,1/26/2025,CUST1066,North,Headphones,Electronics,10,3235,32350,Completed,Agent_1
ORD000704,4/2/2025,CUST1305,South,Laptop,Electronics,7,50091,350637,Completed,Agent_15
ORD000705,12/10/2025,CUST1273,East,Tea Pack,Grocery,6,481,2886,Cancelled,Agent_2
ORD000706,12/24/2025,CUST1239,West,Tea Pack,Grocery,3,459,1377,Completed,Agent_2
ORD000707,11/12/2025,CUST1132,South,Cooking Oil,Grocery,4,1961,7844,Completed,Agent_15
ORD000708,8/21/2025,CUST1249,South,Bookshelf,Furniture,6,9519,57114,Cancelled,Agent_1
ORD000709,6/28/2025,CUST1309,North,Headphones,Electronics,8,2976,23808,Completed,Agent_10
ORD000710,6/4/2025,CUST1272,North,Smartwatch,Electronics,2,7721,15442,Completed,Agent_8
ORD000711,9/4/2025,CUST1196,South,Rice Bag,Grocery,10,1138,11380,Completed,Agent_2
ORD000712,12/22/2025,CUST1120,North,Football,Sports,7,1216,8512,Completed,Agent_3
ORD000713,10/12/2025,CUST1049,East,Smartwatch,Electronics,2,8147,16294,Completed,Agent_14
ORD000714,11/2/2025,CUST1194,South,Jeans,Clothing,2,1835,3670,Completed,Agent_6
ORD000715,11/22/2025,CUST1000,South,Laptop,Electronics,4,58487,233948,Cancelled,Agent_13
ORD000716,8/17/2025,CUST1100,North,Desk,Furniture,9,11499,103491,Completed,Agent_4
ORD000717,8/11/2025,CUST1176,East,Jeans,Clothing,10,1905,19050,Completed,Agent_2
ORD000718,2/1/2025,CUST1189,East,Yoga Mat,Sports,7,1604,11228,Cancelled,Agent_15
ORD000719,5/25/2025,CUST1015,South,Laptop,Electronics,9,58528,526752,Completed,Agent_4
ORD000720,8/11/2025,CUST1279,South,Football,Sports,6,1250,7500,Completed,Agent_4
ORD000721,7/4/2025,CUST1213,East,Rice Bag,Grocery,4,1213,4852,Cancelled,Agent_3
ORD000722,9/7/2025,CUST1336,North,Office Chair,Furniture,1,6400,6400,Completed,Agent_7
ORD000723,8/22/2025,CUST1309,West,Office Chair,Furniture,3,7199,21597,Completed,Agent_15
ORD000724,7/16/2025,CUST1181,South,Desk,Furniture,9,11817,106353,Cancelled,Agent_4
ORD000725,12/31/2025,CUST1256,North,Cricket Bat,Sports,10,2499,24990,Completed,Agent_5
ORD000726,9/5/2025,CUST1188,South,Yoga Mat,Sports,6,1360,8160,Completed,Agent_2
ORD000727,5/24/2025,CUST1238,East,Smartphone,Electronics,9,27417,246753,Returned,Agent_9
ORD000728,12/9/2025,CUST1039,North,Cricket Bat,Sports,4,2486,9944,Completed,Agent_11
ORD000729,1/6/2025,CUST1240,East,Football,Sports,10,1092,10920,Completed,Agent_8
ORD000730,5/31/2025,CUST1148,South,Tea Pack,Grocery,6,492,2952,Returned,Agent_3
ORD000731,2/1/2025,CUST1322,North,Yoga Mat,Sports,5,1568,7840,Completed,Agent_8
ORD000732,5/27/2025,CUST1248,East,Cricket Bat,Sports,5,2654,13270,Completed,Agent_2
ORD000733,5/12/2025,CUST1007,North,Headphones,Electronics,5,2779,13895,Completed,Agent_12
ORD000734,3/31/2025,CUST1133,North,Bookshelf,Furniture,3,9286,27858,Completed,Agent_13
ORD000735,2/13/2025,CUST1074,East,Rice Bag,Grocery,9,1286,11574,Completed,Agent_10
ORD000736,8/14/2025,CUST1326,West,Desk,Furniture,7,12648,88536,Completed,Agent_3
ORD000737,3/27/2025,CUST1237,North,T-Shirt,Clothing,5,840,4200,Completed,Agent_7
ORD000738,7/19/2025,CUST1242,South,Tea Pack,Grocery,9,473,4257,Completed,Agent_5
ORD000739,12/14/2025,CUST1161,North,Rice Bag,Grocery,5,1302,6510,Completed,Agent_9
ORD000740,8/10/2025,CUST1312,East,Laptop,Electronics,9,56511,508599,Returned,Agent_15
ORD000741,12/2/2025,CUST1299,East,Jeans,Clothing,5,1716,8580,Completed,Agent_7
ORD000742,12/13/2025,CUST1092,South,Bookshelf,Furniture,10,9486,94860,Completed,Agent_6
ORD000743,12/17/2025,CUST1228,South,Laptop,Electronics,1,54023,54023,Completed,Agent_6
ORD000744,1/30/2025,CUST1304,North,Jeans,Clothing,4,1632,6528,Completed,Agent_11
ORD000745,11/6/2025,CUST1066,West,Bookshelf,Furniture,2,9374,18748,Completed,Agent_7
ORD000746,8/28/2025,CUST1338,East,Cricket Bat,Sports,2,2597,5194,Completed,Agent_15
ORD000747,6/15/2025,CUST1131,North,Cooking Oil,Grocery,7,1869,13083,Completed,Agent_3
ORD000748,5/13/2025,CUST1135,West,T-Shirt,Clothing,7,782,5474,Returned,Agent_3
ORD000749,2/25/2025,CUST1073,South,Rice Bag,Grocery,10,1174,11740,Completed,Agent_9
ORD000750,2/22/2025,CUST1017,West,Bookshelf,Furniture,2,9742,19484,Completed,Agent_2
ORD000751,11/24/2025,CUST1000,North,Jeans,Clothing,1,1942,1942,Completed,Agent_15
ORD000752,10/22/2025,CUST1001,North,Cooking Oil,Grocery,3,1872,5616,Cancelled,Agent_9
ORD000753,2/5/2025,CUST1276,East,Cooking Oil,Grocery,7,1765,12355,Completed,Agent_4
ORD000754,6/20/2025,CUST1349,North,Rice Bag,Grocery,10,1208,12080,Returned,Agent_5
ORD000755,8/24/2025,CUST1148,South,Headphones,Electronics,9,3212,28908,Completed,Agent_11
ORD000756,7/19/2025,CUST1054,North,Cricket Bat,Sports,7,2580,18060,Completed,Agent_11
ORD000757,4/9/2025,CUST1012,East,Rice Bag,Grocery,8,1256,10048,Completed,Agent_12
ORD000758,6/7/2025,CUST1255,West,Desk,Furniture,7,10951,76657,Completed,Agent_9
ORD000759,1/22/2025,CUST1207,West,Rice Bag,Grocery,1,1161,1161,Completed,Agent_2
ORD000760,2/6/2025,CUST1018,North,Football,Sports,9,1115,10035,Completed,Agent_12
ORD000761,3/8/2025,CUST1007,North,Smartwatch,Electronics,10,7273,72730,Completed,Agent_3
ORD000762,2/2/2025,CUST1054,East,T-Shirt,Clothing,8,817,6536,Cancelled,Agent_2
ORD000763,12/14/2025,CUST1205,South,Cricket Bat,Sports,2,2652,5304,Completed,Agent_6
ORD000764,4/20/2025,CUST1023,North,Yoga Mat,Sports,3,1446,4338,Returned,Agent_10
ORD000765,12/23/2025,CUST1189,North,Laptop,Electronics,5,51053,255265,Completed,Agent_9
ORD000766,11/20/2025,CUST1313,North,Bookshelf,Furniture,1,8340,8340,Completed,Agent_7
ORD000767,2/15/2025,CUST1333,West,Smartwatch,Electronics,2,7210,14420,Completed,Agent_10
ORD000768,11/24/2025,CUST1138,West,Tea Pack,Grocery,8,519,4152,Completed,Agent_9
ORD000769,9/13/2025,CUST1313,South,Office Chair,Furniture,10,7268,72680,Completed,Agent_2
ORD000770,3/2/2025,CUST1271,East,Jeans,Clothing,7,1621,11347,Completed,Agent_2
ORD000771,4/17/2025,CUST1141,East,Yoga Mat,Sports,4,1489,5956,Completed,Agent_1
ORD000772,1/23/2025,CUST1027,North,Bookshelf,Furniture,8,8995,71960,Completed,Agent_11
ORD000773,8/21/2025,CUST1022,South,Desk,Furniture,5,11602,58010,Cancelled,Agent_2
ORD000774,3/1/2025,CUST1036,East,Cricket Bat,Sports,3,2642,7926,Completed,Agent_15
ORD000775,12/13/2025,CUST1166,North,Tea Pack,Grocery,10,482,4820,Completed,Agent_4
ORD000776,4/13/2025,CUST1192,West,T-Shirt,Clothing,2,757,1514,Completed,Agent_15
ORD000777,4/21/2025,CUST1312,North,Tea Pack,Grocery,8,455,3640,Completed,Agent_8
ORD000778,5/19/2025,CUST1103,North,T-Shirt,Clothing,8,835,6680,Completed,Agent_6
ORD000779,8/23/2025,CUST1214,North,Cricket Bat,Sports,5,2318,11590,Completed,Agent_3
ORD000780,11/10/2025,CUST1087,West,Desk,Furniture,10,11176,111760,Completed,Agent_10
ORD000781,4/21/2025,CUST1302,West,Office Chair,Furniture,7,7499,52493,Completed,Agent_8
ORD000782,6/17/2025,CUST1222,West,T-Shirt,Clothing,7,837,5859,Completed,Agent_10
ORD000783,1/23/2025,CUST1020,North,Cricket Bat,Sports,10,2699,26990,Completed,Agent_8
ORD000784,12/23/2025,CUST1050,East,Cricket Bat,Sports,7,2515,17605,Completed,Agent_8
ORD000785,6/1/2025,CUST1122,South,Laptop,Electronics,7,59949,419643,Completed,Agent_11
ORD000786,10/20/2025,CUST1298,West,Smartwatch,Electronics,5,7458,37290,Completed,Agent_1
ORD000787,11/17/2025,CUST1237,West,Rice Bag,Grocery,7,1124,7868,Completed,Agent_12
ORD000788,5/19/2025,CUST1313,East,Smartwatch,Electronics,6,8049,48294,Completed,Agent_9
ORD000789,1/29/2025,CUST1263,East,Bookshelf,Furniture,2,9216,18432,Completed,Agent_15
ORD000790,7/7/2025,CUST1187,East,Laptop,Electronics,7,53521,374647,Completed,Agent_3
ORD000791,2/28/2025,CUST1332,East,Smartphone,Electronics,3,27406,82218,Completed,Agent_8
ORD000792,6/14/2025,CUST1180,East,Yoga Mat,Sports,4,1575,6300,Completed,Agent_15
ORD000793,9/6/2025,CUST1256,North,Cooking Oil,Grocery,1,1642,1642,Completed,Agent_9
ORD000794,5/30/2025,CUST1231,West,Tea Pack,Grocery,9,517,4653,Completed,Agent_10
ORD000795,4/2/2025,CUST1147,South,Smartphone,Electronics,8,22936,183488,Completed,Agent_2
ORD000796,9/24/2025,CUST1321,North,T-Shirt,Clothing,3,799,2397,Completed,Agent_1
ORD000797,11/27/2025,CUST1010,North,Cricket Bat,Sports,8,2423,19384,Completed,Agent_5
ORD000798,6/25/2025,CUST1335,North,Smartphone,Electronics,9,25723,231507,Completed,Agent_11
ORD000799,6/5/2025,CUST1290,West,Tea Pack,Grocery,9,534,4806,Completed,Agent_3
ORD000800,5/28/2025,CUST1024,West,T-Shirt,Clothing,5,756,3780,Completed,Agent_3
ORD000801,5/27/2025,CUST1093,South,Rice Bag,Grocery,10,1301,13010,Completed,Agent_3
ORD000802,10/22/2025,CUST1064,West,Office Chair,Furniture,4,6463,25852,Returned,Agent_8
ORD000803,6/26/2025,CUST1075,North,Office Chair,Furniture,9,7289,65601,Completed,Agent_6
ORD000804,9/13/2025,CUST1074,South,Bookshelf,Furniture,5,8318,41590,Completed,Agent_8
ORD000805,12/28/2025,CUST1151,West,Office Chair,Furniture,9,7665,68985,Completed,Agent_8
ORD000806,8/15/2025,CUST1173,West,Yoga Mat,Sports,3,1589,4767,Completed,Agent_12
ORD000807,1/13/2025,CUST1205,North,Rice Bag,Grocery,3,1242,3726,Completed,Agent_10
ORD000808,4/10/2025,CUST1298,West,Cooking Oil,Grocery,2,1737,3474,Completed,Agent_9
ORD000809,12/13/2025,CUST1343,North,T-Shirt,Clothing,1,733,733,Completed,Agent_2
ORD000810,1/29/2025,CUST1341,West,Rice Bag,Grocery,8,1156,9248,Completed,Agent_6
ORD000811,6/29/2025,CUST1157,South,Cooking Oil,Grocery,7,1754,12278,Completed,Agent_8
ORD000812,8/15/2025,CUST1147,West,Smartphone,Electronics,8,26207,209656,Completed,Agent_3
ORD000813,2/14/2025,CUST1073,West,Tea Pack,Grocery,7,463,3241,Completed,Agent_4
ORD000814,7/12/2025,CUST1045,North,Football,Sports,2,1303,2606,Completed,Agent_1
ORD000815,3/12/2025,CUST1102,South,Jeans,Clothing,3,1820,5460,Completed,Agent_3
ORD000816,10/27/2025,CUST1155,West,Jacket,Clothing,8,3179,25432,Completed,Agent_8
ORD000817,6/3/2025,CUST1327,East,Rice Bag,Grocery,1,1269,1269,Completed,Agent_14
ORD000818,11/27/2025,CUST1125,East,Headphones,Electronics,7,2807,19649,Returned,Agent_1
ORD000819,9/4/2025,CUST1289,North,Jeans,Clothing,2,1835,3670,Completed,Agent_7
ORD000820,1/9/2025,CUST1132,West,Tea Pack,Grocery,2,487,974,Completed,Agent_3
ORD000821,3/25/2025,CUST1027,East,Desk,Furniture,8,12907,103256,Completed,Agent_5
ORD000822,2/9/2025,CUST1263,South,T-Shirt,Clothing,5,766,3830,Completed,Agent_4
ORD000823,6/11/2025,CUST1154,West,Office Chair,Furniture,10,7353,73530,Completed,Agent_5
ORD000824,1/7/2025,CUST1070,East,T-Shirt,Clothing,9,812,7308,Cancelled,Agent_9
ORD000825,4/22/2025,CUST1079,North,Cooking Oil,Grocery,6,1951,11706,Completed,Agent_9
ORD000826,9/30/2025,CUST1282,North,Bookshelf,Furniture,10,9341,93410,Returned,Agent_12
ORD000827,3/9/2025,CUST1008,West,Smartwatch,Electronics,8,8665,69320,Completed,Agent_8
ORD000828,6/25/2025,CUST1088,North,T-Shirt,Clothing,8,862,6896,Completed,Agent_12
ORD000829,4/27/2025,CUST1157,North,Smartphone,Electronics,3,26784,80352,Completed,Agent_3
ORD000830,8/9/2025,CUST1021,North,Smartwatch,Electronics,2,7324,14648,Completed,Agent_4
ORD000831,1/23/2025,CUST1033,North,Yoga Mat,Sports,1,1490,1490,Cancelled,Agent_5
ORD000832,4/5/2025,CUST1343,East,Laptop,Electronics,10,51759,517590,Returned,Agent_6
ORD000833,3/24/2025,CUST1256,North,Bookshelf,Furniture,5,9807,49035,Completed,Agent_13
ORD000834,1/8/2025,CUST1270,East,Bookshelf,Furniture,10,8223,82230,Cancelled,Agent_4
ORD000835,4/20/2025,CUST1258,East,T-Shirt,Clothing,9,720,6480,Completed,Agent_14
